username,player_id,mens_rating,mens_rd,womens_rating,womens_rd
cbva_michaelframan,00b39c75-b673-4ad7-a1ca-1916c8d125bb,1200,204,1500,350
cbva_toekneel,78e9d6de-0a58-4f88-a167-05cfc68b8aeb,1200,204,1500,350
cbva_jackcarmichael,bdc7963f-2b9f-4423-b414-ea1db942837d,1452,158,1500,350
cbva_gpbdlfqaxexkrid,417fa98e-f638-439d-a241-8839a6189989,1322,170,1500,350
cbva_ryaharthur,875d8db3-0cf4-467f-a92b-4ecadbe504b1,1565,106,1500,350
cbva_guileite,6d21effe-5b57-446b-ba1d-b3230e357e04,1747,140,1500,350
cbva_yokendrix,4f9f68dd-5b41-4db2-967a-d6144afa53eb,1483,155,1500,350
cbva_douglaity,7a028cef-f27d-4a45-bc5e-310a61b96512,1712,137,1500,350
cbva_cmrobson,ff4f5fb1-5373-4f6d-91d1-a569d36208a8,1349,186,1500,350
cbva_aguinasso,6448c92e-f6d3-498e-8166-fc5b791a4503,1698,106,1500,350
cbva_jnuneviller,880dc499-6eb7-418d-93dc-371e19e347a8,1634,82,1500,350
cbva_dhombrecher,fe0bd72e-3d55-4b5d-9bad-b34159c53cec,1618,135,1500,350
cbva_ryderpizza,c62526df-c893-48b5-89a7-343057e837de,1338,187,1500,350
cbva_coreybrooks,65d077b5-f38c-4218-b8b0-6dd10b4de40b,1412,129,1500,350
cbva_brandonhance,810cb7af-b9f1-440d-b706-cb7e3e98f60a,1412,129,1500,350
cbva_jasonburroughs,c468407d-8968-4a1e-a2b5-cf2b7463195d,1536,76,1500,350
cbva_bastienbb,e40d65d6-d82f-49e7-9352-1071fafc0f11,1761,133,1500,350
cbva_monsterwong,756160fd-8c38-4460-bce0-088363249893,1529,96,1500,350
cbva_ibreckjack,674bb08f-5c8d-49f9-ac43-66925b27329c,1581,111,1500,350
cbva_masterpeace,da87cd63-b35b-4926-8d3d-7777996a0865,1440,154,1500,350
cbva_katiemwilcox,e4aaab70-a87b-4446-8c91-9a0bba50bd28,1500,350,1367,163
cbva_kabriaaa,6bbab497-adcb-47a5-9510-a51597c3c05e,1500,350,1367,163
cbva_ereineking,e971a6a6-84f9-445e-8f4f-846c9e6fde3b,1500,350,1419,187
cbva_nwheelsss,c445db6b-9a00-44d8-8613-6b72bad8057e,1500,350,1419,187
cbva_kerryballs,42806ab6-bb92-4b70-b895-36d33de11461,1500,350,1493,175
cbva_emmabenedetti,41d1b0af-4e4d-4780-a6ed-81e2d774612e,1500,350,1425,121
cbva_lanawalding,a705a66f-1a1b-45ad-8f8c-f6e0a1e1f1c3,1500,350,1425,121
cbva_caitycatt,8d220f7b-7460-4d49-8600-1c8cfb528c81,1500,350,1492,151
cbva_julianaxu,616fa263-08f1-4d4e-a1ec-0386acef2663,1500,350,1562,124
cbva_kiranela,708b99ac-bab8-41f6-99de-d9e323ef82ec,1500,350,1534,169
cbva_meggonzalez,e871b548-245d-4619-846d-e6bb2dc6683b,1500,350,1519,150
cbva_ecpasion,ca4184de-cb68-4dc2-b3b2-52f47c9689f2,1500,350,1357,135
cbva_hillarychu,341e633b-19bd-4f05-bbc7-a78268bcffad,1500,350,1357,135
cbva_willmeader,cc380455-95f8-4501-83d3-0ac2b4ffd01d,1416,97,1500,350
cbva_kalaniontop,3eec1cfe-ba44-418a-b85a-c263d0a9122f,1453,92,1500,350
cbva_bradenph,5c2e9b65-f42d-4f2e-bcc7-76b58c689505,1475,155,1500,350
cbva_liberobilly,a66ae077-3648-4c04-a59b-0fd00e12b33f,1447,153,1500,350
cbva_kevmanss,4c7910ef-910b-48f2-ac72-7e32d060baf2,1444,127,1500,350
cbva_lschlenger,19d767a2-dd4a-4b1a-91b0-03822df33c5e,1522,168,1500,350
cbva_mattyice,7b66afc5-9f5e-44e5-a050-f5a3c027b9a3,1540,156,1500,350
cbva_feuryous,876f3db7-2957-4701-80a7-3059464b7439,1540,156,1500,350
cbva_djycheng,126dccf8-6f12-4dc6-afd9-ab5ce87ebcb5,1425,172,1500,350
cbva_ndelabea,d4ccbc12-97c4-45f4-97bc-fc42d81694b2,1624,99,1500,350
cbva_rbraddock,3a7e315b-f646-4c0e-b83b-2bac048cf940,1180,146,1500,350
cbva_jacknicks,3b3d9e0f-348f-4843-8c58-abb69cfcb4eb,1308,186,1500,350
cbva_danielrall,5fd0a7b6-ab56-4c92-a655-af0484c11242,1425,114,1500,350
cbva_rskinner,e295db58-7cc2-40b5-9ef9-7f08dbace541,1585,99,1500,350
cbva_danahealy,426feb8f-5a3d-4ada-a35b-aecf582eaeb9,1500,350,1630,170
cbva_peytonbaro,99c37e56-37ae-4e9d-b8a6-d198aa7a3a64,1500,350,1630,170
cbva_gigigreen,84bc5452-b49d-4b10-b615-958a3d332c7c,1500,350,1413,207
cbva_elianagreen,1c1ae00d-cdf5-4580-b82a-9f02490eba0d,1500,350,1413,207
cbva_devindean,2184d66a-39bc-44db-9004-c740aef595e3,1677,161,1500,350
cbva_johndiegocw,9a9ecd34-8e4a-4ead-b941-4f75d0aac120,1347,198,1500,350
cbva_marcusdon,176e8ae5-373f-4061-9760-b97c6872652f,1347,198,1500,350
cbva_vgrsaqpvpazgafk,056e6df4-9080-44fd-8755-5f3027a3649e,1546,145,1500,350
cbva_lcarange,3d049f05-d2c7-4d09-8089-e1b7e31eb032,1528,154,1500,350
cbva_jsgvball,ab520caa-776e-4447-b5a7-9d763ad13332,1763,137,1500,350
cbva_keetonhanz,f53e5913-bf59-4ce7-bc30-b51a758e6afb,1703,143,1500,350
cbva_scottiechapel,80f394e7-e7ba-4334-8297-41569b388b68,1464,121,1500,350
cbva_adamfoot,840c3706-5e8e-454c-b958-cbefe3df02fa,1519,127,1500,350
cbva_larryweng,ce94547a-7456-4da0-b694-72ee08b67258,1577,153,1500,350
cbva_wesjensen,d6be59c7-cc56-4c7a-acff-b4abe38e74fb,1588,71,1500,350
cbva_hangbanger,f8becb05-3052-45c3-bfec-cc4d6660cd0d,1489,93,1500,350
cbva_hemanelew,2cd60f30-c6b6-466e-8b60-2fc5830ac33e,1554,176,1500,350
cbva_grittybeach,a16675b3-3024-4121-b262-6ae3a0e10a04,1385,173,1500,350
cbva_patlicari,62d77ebd-7f1f-4ce2-9e54-fb4d8a9af53c,1405,134,1500,350
cbva_mchevron,4b87c4d2-6d97-4217-b1ac-20da90ff2317,1523,128,1500,350
cbva_alfonsolodge,37a9517c-0a25-45ba-a189-527b5ef874bf,1272,169,1500,350
cbva_ryanjett,114f01d1-a722-448a-ad13-fc04dbb1a703,1349,169,1500,350
cbva_jahmijeter,dbd93136-b163-4be1-8d3c-53af82dbdbe8,1627,129,1500,350
cbva_marquesharris,f60af1c4-afba-4bee-a5a7-747f5bebad18,1290,185,1500,350
cbva_gnarlyvolley,412b048c-b224-4fa1-bb27-679bd9551456,1290,185,1500,350
cbva_tevinpak,4b45ea38-d756-45fe-99b0-bebc837dfdbb,1528,82,1500,350
cbva_welchimo,0e225873-55ff-4947-9c5e-0a46b9bf4cfc,1344,182,1500,350
cbva_stephanm,956faec0-7bee-4c16-be52-7dcb4f64d22b,1129,146,1500,350
cbva_volleykid,64610d2a-b63b-42a2-a691-e1cdce1af66b,1214,180,1500,350
cbva_danielstankoulov,d0d554e3-dc67-4911-8285-60adadda19b7,1299,104,1500,350
cbva_edmillss,bca45889-5e0f-4dc3-bf38-405521c0b2d8,1336,101,1500,350
cbva_kkalmavb,73409def-13f5-48a7-ab96-1daa89182be4,1297,178,1500,350
cbva_joeraquiza,6d913b65-263f-400e-8a21-ee7bd66caf2d,1455,125,1500,350
cbva_bridgetd,c37fff01-9167-46af-b476-ce8fd2ecfdfb,1500,350,1349,156
cbva_sibyllepostley,0cafa170-8564-40d3-9572-dd1981d672aa,1500,350,1349,156
cbva_acsakonju,bca169b7-8f56-4c11-8df2-c7323840f14e,1500,350,1686,107
cbva_zoeliuhsiu,d4f5105e-b9cb-4d0e-90fd-dd0280042d76,1500,350,1301,199
cbva_sylviachen,9c6e4958-c938-4d04-a0a5-274cd8ea4c5d,1500,350,1301,199
cbva_gracelindsay,de4afabd-674f-4fc8-8b69-fdeb268551a4,1500,350,1530,169
cbva_breezy,d323429c-b97f-4154-b469-966bc19ffb20,1500,350,1407,131
cbva_ellen,4066ab83-0d7b-4085-92ee-34496595a7cf,1500,350,1401,179
cbva_catherineachy,d25d60da-676b-4a1c-8582-6b7ff6fb3719,1500,350,1357,182
cbva_juliabever,23df897d-53cb-4c7a-9e76-327fdbdb0cc3,1500,350,1294,124
cbva_katcjacob,d2a6e199-8a3e-4539-bac9-c4158571ebbe,1500,350,1755,145
cbva_annalisewille,728b0c5a-64ab-4b95-8092-7ca62ae2a901,1500,350,1755,145
cbva_amannamedcupcake,d34779cc-7bb2-4271-bbdb-ad4bba0da448,1396,102,1500,350
cbva_johnstapke,be21c5ca-8b41-430b-ac99-5afbc595ea28,1531,149,1500,350
cbva_charleywang,0c011965-209f-47c5-b097-215f1c988358,1440,131,1500,350
cbva_ryanmanesh,2b3e2f51-1c79-4cb6-bb22-b770fe9f64ef,1616,130,1500,350
cbva_evillajani,7db7be9f-9f1c-4bff-b66b-7ffab474df30,1558,153,1500,350
cbva_aniefree,f3ebcd88-302e-44fa-9536-0f53b6133bfc,1602,123,1500,350
cbva_wgolberg,daddfdf5-8c0c-49fb-be43-480d58c4b86c,1277,165,1500,350
cbva_rymilnee,4a222fa9-f9c2-48a2-8c7e-1b7c906e3371,1646,159,1500,350
cbva_johnanselmo,d02d36ac-7741-49b7-b030-2fe3989e9c69,1646,159,1500,350
cbva_joelkoury,aee5b5f2-d121-4878-8f19-543da6d744fb,1336,204,1500,350
cbva_austinkingi,b2e810f5-4fef-43d6-9726-d99184d62386,1525,172,1500,350
cbva_blazewoller,fed9aa9d-e80b-410e-a342-39fb5a9f06d3,1584,109,1500,350
cbva_ctzgfxdjmfarmek,8296888b-3e49-48cc-a449-03e6613d35e4,1697,117,1500,350
cbva_bronsongarel,40290f6d-7be6-4ee5-95ea-14456f301dd9,1311,185,1500,350
cbva_dylanlopez,0311dd17-c77d-4c8a-834f-a8e24a7d891a,1242,98,1500,350
cbva_mattydel,03cce274-4638-43cc-b7fa-4931434737ef,1335,175,1500,350
cbva_douglastoledo,2d953fc3-c2b3-4172-9e1a-df4660f35913,1335,175,1500,350
cbva_edgarkuan,7b79097d-a67b-47bf-8d94-f482e187a288,1516,119,1500,350
cbva_supernova,627533f4-0338-4c12-86ae-5ccc5618d8e9,1432,107,1500,350
cbva_mockeyvolleyball,606506f5-2ae0-41a4-900a-c621ad258455,1432,107,1500,350
cbva_alexotoole,3384a14b-6c0e-450d-b1e5-03f10ce9a57e,1361,179,1500,350
cbva_kiarabarrett,bb885238-9c90-491e-b1e5-965cad8ffc8c,1500,350,1457,161
cbva_charlottezimon,531e0c9d-30d9-4781-a7eb-4fbcb81c8f01,1500,350,1262,187
cbva_madisondee,960dc18c-2a17-48bb-8994-18261da3334c,1500,350,1513,122
cbva_brittsteffens,4621933e-7299-4601-8ab2-394f41637b5d,1500,350,1593,151
cbva_bodiedbylys,98d638f4-7990-4eb1-996f-b1dff5a52490,1500,350,1593,151
cbva_jvievebob,fcfd8f72-c275-40f7-8b1f-69f919e7ab5b,1500,350,1464,142
cbva_arhedlund,5cd978a3-04ed-4b43-b7b5-3f3005b95339,1500,350,1464,142
cbva_oliviaboyd,a78251d2-2b67-409e-bb1a-39fcc027620b,1500,350,1447,161
cbva_sophboyd,2b8b8c1d-fcd8-49e5-ae9e-cfa383706660,1500,350,1447,161
cbva_ariannaurena,bafdb7b4-1c99-4ce9-bb10-b9da3e9dded5,1500,350,1621,139
cbva_moniqueoliver,c78f831c-0942-469c-88c3-b7ea1afcd1f2,1500,350,1268,182
cbva_siennasun,4eda348b-6c61-4839-9241-8cc875fa83f7,1500,350,1268,182
cbva_hannahdoughty,00b5f72b-1423-4e30-aacf-870975abbe04,1500,350,1490,121
cbva_cfdupont,b418a1fd-29eb-48eb-8a16-c9dd7974f6e7,1500,350,1490,121
cbva_sandraturcios,27860845-583c-42ca-97d0-849d918f7b64,1500,350,1714,133
cbva_martiushenko,cefaff47-33a7-40a4-b360-a55c1c2a9d3c,1500,350,1454,162
cbva_briannejulia,c24eed06-89a6-4ea9-82b9-835d9ee48e52,1500,350,1454,162
cbva_sundibrown,f7292244-ce7c-422e-ab84-62b3a221fb9e,1500,350,1467,203
cbva_megancorrea,c64ab3ec-ee82-4a1e-9529-64ee2e858ec4,1500,350,1358,172
cbva_daphnetuncer,d2356379-8734-4548-a9c7-092a56c9d7d2,1500,350,1358,172
cbva_sydneysumm,813f1898-db29-4e98-a498-e4f46ba444bd,1500,350,1567,137
cbva_paisleym,b9e52693-86d1-4fe6-b19e-81139e698fec,1500,350,1768,140
cbva_isabelruiz,d7b808ab-3c12-4efb-8e9a-c2e96232365d,1500,350,1768,140
cbva_emilynader,f8028db6-9ca4-4596-8cce-32aa70c4b4e1,1500,350,1267,174
cbva_kaileyyyrose,d0f77863-792a-42e0-933a-4751d64759ae,1500,350,1267,174
cbva_katesummers,2ea537c0-c035-466b-96ae-4666ed22eb6b,1500,350,1606,96
cbva_keatonmartinez,5886eb49-15b2-4c2a-8243-c283b40ef413,1322,170,1500,350
cbva_tmartinez,a6452f64-db17-4c30-b349-894776480d2f,1322,170,1500,350
cbva_earlmschultz,141155d7-6b29-4a90-b80b-30ffb6e004d7,1741,134,1500,350
cbva_mdulicny,3d49ba95-e2c4-47f9-9e3e-d551c99baa9b,1306,181,1500,350
cbva_joshtaylor,9dd94cf4-7cf9-4a36-9e27-7596238cd991,1306,181,1500,350
cbva_ronaldchau,b864913f-2a50-4854-bfcf-5b9fe95518f1,1283,166,1500,350
cbva_eastmaneric,882bc447-d3ed-4f03-abde-85c71cd2f826,1521,166,1500,350
cbva_sokratespoulios,51080192-fe8b-4888-b0ce-8c7b90363631,1444,127,1500,350
cbva_giorgoskoufos,d351d143-d6f1-4d2f-ae65-db996db1a7ec,1444,127,1500,350
cbva_danteplaysvolleyball,66cd14d6-f51c-4ccf-a140-a053f516ea9e,1391,107,1500,350
cbva_brandonfitzgerald,0ab6adb6-8b41-4c50-b7b5-4e4bbd210491,1359,174,1500,350
cbva_bdukovic,0329def2-b42b-42f6-804c-dd40cadf0e82,1545,147,1500,350
cbva_jodiewilliams,dc6f203c-6d10-4aa5-9296-d4f267852c3d,1574,125,1500,350
cbva_scottrice,497dc6f3-1b32-4900-a890-84648eafdee1,1460,93,1500,350
cbva_niketwelve,cf408bdc-7f1f-4b5b-9ca2-2a340294fb02,1438,186,1500,350
cbva_noahriddell,dc3e6712-42e9-46e9-acee-42c430584a60,1255,178,1500,350
cbva_paytonsong,3738630e-8033-44bf-99ca-43b77b754941,1255,178,1500,350
cbva_ynakpbwggdogcxe,b2ca8e42-275a-46bd-8a5f-6f004dfae9b9,1483,164,1500,350
cbva_bonudcsnavzvtzv,d40b33d9-fc2e-42c0-a6d2-c45bc067e248,1649,148,1500,350
cbva_summitsandvb,10bf3a20-a015-441d-9b33-fd73249d1d87,1285,190,1500,350
cbva_seain,b5259ebc-a242-47e2-acaf-f48818c3409e,1788,117,1500,350
cbva_bmillhouse,2fde113d-25e5-4cc6-ba5e-53e5724ec3f2,1788,117,1500,350
cbva_tomerhadar,6630ce1b-411f-4cf9-97bc-1ee4578ed443,1836,84,1500,350
cbva_vballramongmailcom,3a499212-583a-411c-b242-84774da6dbcb,1463,156,1500,350
cbva_petergramaglia,790c84f1-2e65-412a-b003-279ea082bc03,1342,148,1500,350
cbva_camrinopp,d5c54137-751e-45b5-b49e-99e068031112,1342,148,1500,350
cbva_markredondo,d76a902c-174d-4900-a94b-8521f62cdef6,1342,186,1500,350
cbva_daymondumlao,94188bca-ccad-4e95-9365-90394b64c3aa,1260,213,1500,350
cbva_nikhohli,570407f0-5114-4003-a6e4-fe07f56b8e2f,1489,176,1500,350
cbva_henrywelsh,0a536eaf-f88f-4c52-ab00-99e6057725eb,1279,115,1500,350
cbva_nolanlong,bac2d6ab-a822-4902-9311-e14a90269885,1148,124,1500,350
cbva_haydenfitz,9c21a224-acc6-43bc-8604-7599d631842b,1164,156,1500,350
cbva_mdthompson,790623c7-ceb6-4c0a-a411-f503218f4bc9,1365,196,1500,350
cbva_jathompson,20c4e28c-57f2-4bce-990b-41ca07fd44fb,1365,196,1500,350
cbva_nolanstauffer,c01a3c34-af1b-475d-b17b-be73e0e60bab,1509,116,1500,350
cbva_cmcclelland,4fd9e595-cdf2-48ec-9a87-9b33e9cda1f2,1509,116,1500,350
cbva_iamkylecjones,6e9da144-de42-4198-a9f0-21743f0b0e11,1180,191,1500,350
cbva_josnyder,82fb1492-023c-427d-bb3d-e30d35000756,1180,191,1500,350
cbva_shawndavidriley,0a048e60-4257-47e4-93f4-dc3091b1f4b2,1401,155,1500,350
cbva_chadwilld,0e23ba0b-9c0b-4fdc-b044-49f879df1395,1412,190,1500,350
cbva_drewrodgers,117ea131-2f46-471f-a2f8-393698e002bf,1265,169,1500,350
cbva_jlkamimu,1c4a22d2-8965-4905-a839-f644d9f8ae64,1270,215,1500,350
cbva_danielachee,791398fa-0a2a-4d23-903d-b9a3bc74ab9e,1380,113,1500,350
cbva_grantrfajardo,fe047e69-e8c3-4b6b-a6ba-95d27dd296ed,1380,113,1500,350
cbva_samuelski,1133f7cb-eacc-4e4e-8c7f-ba112158304d,1366,186,1500,350
cbva_bretkananishell,5d1f4187-59e6-4bab-bda1-16d7c150f534,1480,107,1500,350
cbva_samkaish,4c0f770b-9f7d-47aa-8f8a-1f25aaecd37c,1480,107,1500,350
cbva_ethandu,7bb7c450-9285-40d6-8f5c-92fc0dbad38a,1562,192,1500,350
cbva_hohmanjm,6c026068-e0ef-46cc-a704-dcaa2c728c24,1510,149,1500,350
cbva_callumlmaclachlan,b7a3f13f-48a2-40f7-9a57-cd8204383822,1411,157,1500,350
cbva_tarikceric,1864cdcc-6662-4cc9-b341-90e86a41dec5,1409,117,1500,350
cbva_drewwatumull,58d98894-95c0-45b8-8c4d-0ccb5f877019,1302,171,1500,350
cbva_naturalyee,0ac6309c-91e3-472e-b3ff-856996d2ef22,1302,171,1500,350
cbva_michaelmukhin,a1f64c1a-9e09-4b6e-b153-fa5f62ba64cc,1207,178,1500,350
cbva_jvckfsth,5eceff80-5a06-40bc-80d3-4ec5c9eadfc4,1263,120,1500,350
cbva_daniilellsworth,1aeecb0c-c845-44fe-a31f-1d5e4fad38b1,1261,138,1500,350
cbva_jeanbenoitmalzac,9af82d2f-9797-46a9-bb1d-2584088fbfbf,1366,172,1500,350
cbva_thaddeus,11ac4299-29ea-4a1b-b3c4-dbe7dfcf4707,1530,81,1500,350
cbva_jacobgustafson,bd2683ef-34e8-4626-9350-783bbde615b3,1568,86,1500,350
cbva_stumckown,ea3c345c-b691-4b1d-ba0a-ebf031e0e2ce,1240,144,1500,350
cbva_cooperclausen,38290392-bc8a-4937-9dc0-680d5342c76e,1343,89,1500,350
cbva_jacksonfelkins,1abd60e3-9151-41af-9a1c-3f6e6f1459cf,1412,156,1500,350
cbva_sdegrace,d9605eee-7157-43aa-91ba-8952f609b0dd,1412,156,1500,350
cbva_reeddonenfeld,f768e96c-4813-4cbe-b311-15dbfc5aafb1,1570,143,1500,350
cbva_amandaslarson,4e7f5918-c2a5-4ef9-b4a9-7d2d5705f4f1,1320,172,1500,350
cbva_elandzbe,4e68758c-5208-4c3e-a2da-24e40869671c,1258,172,1500,350
cbva_vadimrubin,f45e1592-a585-4844-8995-9906dc90dd06,1258,172,1500,350
cbva_zackmayy,e8f1732c-cac8-43e2-8157-489f60bb3809,1413,134,1500,350
cbva_willhidinger,ecae242f-e74d-4372-a409-3ea85e199ff9,1370,117,1500,350
cbva_jordankissoon,dd5e4a9a-fda3-4a83-b166-ec05072f64ba,1259,175,1500,350
cbva_makejelone,90358774-565a-4317-b2c8-c3aadc7a7c42,1322,178,1500,350
cbva_ceejmorales,30dd58f8-ec35-4348-88e2-f1a5a3ad27b0,1322,178,1500,350
cbva_ashlynnproctor,6b72b271-7d07-4e08-9f1d-2443e1681e44,1500,350,1797,134
cbva_kellykay,cb6c97b7-c292-4f72-8a14-8850499e1f99,1500,350,1797,134
cbva_pandasharbear,d59218c7-38c5-4f97-839f-fc11c182ce02,1500,350,1440,173
cbva_laurenpluim,0db4f27a-ddc9-4f6d-a588-6404cd6846f8,1500,350,1539,149
cbva_kailanimarchak,410f2cf5-c95b-47ff-9d58-cc2252b79c44,1500,350,1539,149
cbva_hanneengan,a547015c-3b1c-4672-91df-bebb1bb70f7e,1500,350,1306,179
cbva_lisagiles,95b454a1-d86a-499d-81a2-f0504d7bd311,1500,350,1224,146
cbva_waianturley,7aaa830c-01cf-4878-bb96-ed30f2635815,1500,350,1636,166
cbva_rileydegroot,25884c94-4282-4eb5-b65a-8225194fb9d1,1500,350,1636,121
cbva_goehringbrielle,94fe20b2-79e1-47f1-8fcd-4b89145c81da,1500,350,1636,121
cbva_clarafrances,f148ad2a-a932-4a43-a94e-7863fd2b66d4,1500,350,1174,158
cbva_alyssacgall,8e2ffbd6-040c-40f0-9931-4fef73ee8777,1500,350,1395,178
cbva_jdenamur,ea09ec22-3963-4e84-befc-b2c8a359198a,1500,350,1611,104
cbva_jemmalee,b04f9eaa-4277-4475-9cb8-aec4bc693175,1500,350,1311,184
cbva_laceycottrell,0134f9f0-d094-4fe8-8036-b72d0b81b877,1500,350,1493,176
cbva_korourkedpt,bfa609c7-20b1-4973-846a-045aa5714749,1500,350,1501,181
cbva_kbebnnett,ea97c0a3-5de8-42ef-9fca-8ecada0175d2,1500,350,1572,150
cbva_liliadvb,9ca145ef-0f97-468e-be53-6dbfae72d9f0,1500,350,1572,150
cbva_plamenakoseva,b8a942f6-219b-4329-b84d-5c52a19da1d6,1500,350,1649,143
cbva_taylorlei,fe12ee6c-ad0d-44c3-be4e-967547fa3799,1500,350,1682,82
cbva_kelsjames,e31e825a-3052-43ac-beda-e5302d57c9c2,1500,350,1310,184
cbva_amandadyllan,9c997eb8-021d-4abc-889b-b30f62d9a34f,1500,350,1310,184
cbva_skantown,3890b81c-3788-47fb-833e-88b076ae3360,1500,350,1506,177
cbva_gxzfhxvzocpbgnt,460d08ca-183c-4a2c-ae41-56c4114917ad,1311,175,1500,350
cbva_lucasposell,80a005b4-1be3-4406-bd72-d179bf8ce812,1431,171,1500,350
cbva_owenbirg,908406d1-bb17-4074-a180-84acc5ee80c5,1617,140,1500,350
cbva_gabrielpetrov,62a1fe73-2904-4eaf-ac8d-e14031369121,1469,102,1500,350
cbva_elogiousholder,b36186e8-a5ea-4550-b581-133931652ae2,1553,103,1500,350
cbva_gunnerwelch,a5144beb-86d0-419a-a585-122f9c74526d,1277,111,1500,350
cbva_dylanflannery,7407c5b0-9bea-4cb0-bda4-cfed5a6e0733,1433,189,1500,350
cbva_lukesteinert,7fa00c68-7fe9-47b5-9941-22cafdb6669d,1519,162,1500,350
cbva_thaiinathan,72b6632b-a966-4aed-9d42-7d092eec4fa1,1590,80,1500,350
cbva_travisbrow,022ec399-92cd-45d1-83b9-19e4962bc238,1590,80,1500,350
cbva_bradbizz,614a66cd-9ad2-4ef1-9b39-747ccb9b776e,1145,107,1500,350
cbva_calebmanea,74ce7571-bcb2-453c-86f4-804e62e87f8e,1345,167,1500,350
cbva_jwaldschmidt,ae3183a3-9094-4acf-ad9c-76b512d9e7f3,1356,115,1500,350
cbva_nikitacherevkov,04f36890-aa12-44a6-935a-ddcee2d6e85c,1363,130,1500,350
cbva_flippineggs,cdb8b628-2ad2-4424-b401-856653acac00,1222,174,1500,350
cbva_christam,8f735396-71c5-44a5-9ef8-9a29484b8f74,1599,76,1500,350
cbva_darthdimitrios,39c1ee94-ebe2-4c1c-90e3-0346616a363f,1253,172,1500,350
cbva_markhrsh,a7e2bf45-12c9-4412-a37d-4299263424b8,1253,172,1500,350
cbva_carlmenke,3b89c7b6-f6f8-4ac6-954a-e99f435ebf84,1114,99,1500,350
cbva_trevbdino,0044767d-cfbb-4679-a856-001fc09020a0,1349,130,1500,350
cbva_roccormrz,29f924cb-8f37-4bc9-b535-9ca292909592,1234,175,1500,350
cbva_takatomiyake,718bc5d3-e8cd-456f-b5a1-2e860d749c5b,1462,188,1500,350
cbva_lorenforster,f7887368-0192-4b75-9a9a-448f95fcff33,1500,350,1741,167
cbva_slrudman,deeb07f0-6c0e-46e3-91a6-8f349db71c82,1500,350,1564,107
cbva_tarynbrown,65610cf5-57ef-4f97-b4ff-b5ebb6c42685,1500,350,1504,97
cbva_livkilpatrick,eea38068-1573-41d6-99ea-db9b0080f7ef,1500,350,1426,182
cbva_weiweigao,acc3a426-c842-4d8d-95d7-b406522494ab,1500,350,1426,182
cbva_teganzoe,ea59d143-6994-4a12-884d-22a34e659ee5,1500,350,1189,212
cbva_simivolley,49febf45-f90c-40e7-b196-bf51d819f570,1500,350,1486,131
cbva_kaitlyndostert,0b78aac9-efe7-41dc-81b2-ddca3fd134f0,1500,350,1546,171
cbva_oliviamarroquin,5837e7e4-e020-45db-badf-afc75d1968c4,1500,350,1564,143
cbva_ellieterrell,298a474f-ef30-49b8-8192-bb639f131f4c,1500,350,1248,187
cbva_anabellhb,8b662ae7-3d91-41fc-a1a5-f2639bac98b0,1500,350,1248,187
cbva_chanellenicoleclark,94f2c977-3b46-4ebf-bcbe-2db157f305a2,1500,350,1374,136
cbva_bellamillichap,af67c2ad-33ef-44ec-8fcc-9efa15e1333e,1500,350,1284,219
cbva_sydaking,8639a155-f46a-4bcd-bfa8-471c46d1509c,1500,350,1231,199
cbva_emiliavest,b4781918-4a3d-4aea-9659-d30454229623,1500,350,1231,199
cbva_elllasyn,fe1c0e7a-1c51-44cb-84e1-3c8173b4c93a,1500,350,1595,184
cbva_aligillsd,8119204b-a29d-48c7-b612-ad41f99c44bd,1500,350,1276,205
cbva_lundinleitch,e510c27a-53cb-483d-bc35-95b3538148f5,1500,350,1605,121
cbva_gbgcbvausername,ababa272-e746-4548-8475-7b1afef147bb,1355,82,1500,350
cbva_justincoons,eef59a93-ac13-454a-b580-f8f941693c0c,1255,116,1500,350
cbva_adamisiah,50916102-f61e-4601-988d-cf1307903048,1255,116,1500,350
cbva_jilnkfiojbzaimd,c5b6e21a-5ab1-4346-8cc3-fcd872eb9272,1201,181,1500,350
cbva_crhinelander,ee764f87-bdf6-453c-844c-a733618ed6a7,1481,130,1500,350
cbva_lluedtke,c4eff633-c400-4cf5-b447-ccc58a72855e,1367,171,1500,350
cbva_josiahfranklin,2df0efad-ae32-42f8-9af3-c4180d4e4c9f,1735,122,1500,350
cbva_wblakewaller,e805b25c-2329-485b-828f-b87459a73eb1,1667,133,1500,350
cbva_atriplej,524f6434-0231-4fbe-8574-e6e6bb73149c,1297,116,1500,350
cbva_alexjimenez,029c2b60-a216-489a-afcc-898f32188e22,1297,116,1500,350
cbva_bigbossho,bae3e8a9-e9e8-488a-b4ee-f87f4b38ec51,1203,198,1500,350
cbva_ejromero,dca42651-b967-43b2-b5f1-7773aea86b22,1203,198,1500,350
cbva_kent,d7a1ea43-a539-424c-9050-7953c4153077,1669,114,1500,350
cbva_codyeaton,0b1a766f-d482-485c-8a10-77d44429b945,1448,134,1500,350
cbva_hofpants,d34a9b29-f256-4ce0-ae77-cc68a52c262e,1512,152,1500,350
cbva_spclancy,d038a9d8-19f5-494e-97e4-cec0c59ff78e,1110,105,1500,350
cbva_njsongco,feb1745e-9f56-4e13-b36d-efa426b0b762,1632,146,1500,350
cbva_craigjyoung,1c6de879-b117-47ea-815a-f73367db65d7,1244,111,1500,350
cbva_zackwoovball,f8295b39-2fce-45cf-87ad-c51163783f78,1160,191,1500,350
